panid,date,kwh
3,2015-01-27 07:00:00-05:00,1.307951975346586
3,2015-01-27 07:30:00-05:00,0.8279092975950775
3,2015-01-27 08:00:00-05:00,0.9064934360174062
3,2015-01-27 08:30:00-05:00,3.0121471705384195
3,2015-01-27 09:00:00-05:00,1.4012896696164423
3,2015-01-27 09:30:00-05:00,2.1864924379312174
3,2015-01-27 10:00:00-05:00,2.2910345814278745
3,2015-01-27 10:30:00-05:00,2.5045202947769827
3,2015-01-27 11:00:00-05:00,1.331373104951025
3,2015-01-27 11:30:00-05:00,2.706865900372211
3,2015-01-27 12:00:00-05:00,3.335307037807938
3,2015-01-27 12:30:00-05:00,2.14421692013595
3,2015-01-27 13:00:00-05:00,1.0739767902991786
3,2015-01-27 13:30:00-05:00,2.731300141820268
3,2015-01-27 14:00:00-05:00,2.6527478446893
3,2015-01-27 14:30:00-05:00,1.731319818365321
3,2015-01-27 15:00:00-05:00,2.4672972991188273
3,2015-01-27 15:30:00-05:00,0.08545032381760248
3,2015-01-27 16:00:00-05:00,2.392105005799957
3,2015-01-27 16:30:00-05:00,4.38315547879654
3,2015-01-27 17:00:00-05:00,0.28869506920267063
3,2015-01-27 17:30:00-05:00,2.3176745097558356
3,2015-01-27 18:00:00-05:00,2.084268386001761
3,2015-01-27 18:30:00-05:00,2.4333689446736693
3,2015-01-27 19:00:00-05:00,1.6606677939580694
3,2015-01-27 19:30:00-05:00,0.9451109232574982
3,2015-01-27 20:00:00-05:00,2.264321005435691
3,2015-01-27 20:30:00-05:00,0.5709899632758232
3,2015-01-27 21:00:00-05:00,2.1564920924708146
3,2015-01-27 21:30:00-05:00,0.4759124909368755
3,2015-01-27 22:00:00-05:00,3.524481172629686
3,2015-01-27 22:30:00-05:00,0.7679676437319014
3,2015-01-27 23:00:00-05:00,0.5616874351079683
3,2015-01-27 23:30:00-05:00,0.9629448311345545
3,2015-01-28 00:00:00-05:00,0.48555304147723155
3,2015-01-28 00:30:00-05:00,2.0231671986711035
3,2015-01-28 01:00:00-05:00,0.3767930014467694
3,2015-01-28 01:30:00-05:00,2.981801273133466
3,2015-01-28 02:00:00-05:00,1.3356454655592436
3,2015-01-28 02:30:00-05:00,2.0160897924263983
3,2015-01-28 03:00:00-05:00,1.5914319739076797
3,2015-01-28 03:30:00-05:00,2.875605084405342
3,2015-01-28 04:00:00-05:00,2.200613893258951
3,2015-01-28 04:30:00-05:00,3.5968619824682384
3,2015-01-28 05:00:00-05:00,0.25123745802065933
3,2015-01-28 05:30:00-05:00,1.0628342604448777
3,2015-01-28 06:00:00-05:00,2.386837711651881
3,2015-01-28 06:30:00-05:00,1.7449078758500618
3,2015-01-28 07:00:00-05:00,0.5532728241356232
3,2015-01-28 07:30:00-05:00,1.8526894897920574
3,2015-01-28 08:00:00-05:00,0.537714362337606
3,2015-01-28 08:30:00-05:00,1.5403196237731427
3,2015-01-28 09:00:00-05:00,1.1430963120045314
3,2015-01-28 09:30:00-05:00,2.7480465419938156
3,2015-01-28 10:00:00-05:00,1.9534086528578365
3,2015-01-28 10:30:00-05:00,1.1892292040969101
3,2015-01-28 11:00:00-05:00,2.124063016104882
3,2015-01-28 11:30:00-05:00,0.18458089827922441
3,2015-01-28 12:00:00-05:00,2.3244008559028466
3,2015-01-28 12:30:00-05:00,0.7701961255896341
3,2015-01-28 13:00:00-05:00,1.1932724281478235
3,2015-01-28 13:30:00-05:00,2.1238375227289925
3,2015-01-28 14:00:00-05:00,0.7414777944147906
3,2015-01-28 14:30:00-05:00,3.1679198195703866
3,2015-01-28 15:00:00-05:00,0.8665632099774813
3,2015-01-28 15:30:00-05:00,1.994207354092989
3,2015-01-28 16:00:00-05:00,1.4612430951300222
3,2015-01-28 16:30:00-05:00,1.217485944934886
3,2015-01-28 17:00:00-05:00,0.4514981637891844
3,2015-01-28 17:30:00-05:00,0.8153905327682882
3,2015-01-28 18:00:00-05:00,2.0682921217793817
3,2015-01-28 18:30:00-05:00,0.9199767931775775
3,2015-01-28 19:00:00-05:00,1.1050225949770283
3,2015-01-28 19:30:00-05:00,2.8075771243363166
3,2015-01-28 20:00:00-05:00,2.5021057007693583
3,2015-01-28 20:30:00-05:00,2.2993683805474916
3,2015-01-28 21:00:00-05:00,1.457320037106423
3,2015-01-28 21:30:00-05:00,1.5456464851330085
3,2015-01-28 22:00:00-05:00,0.9897935977860245
3,2015-01-28 22:30:00-05:00,1.9909528806719017
3,2015-01-28 23:00:00-05:00,0.942520258465108
3,2015-01-28 23:30:00-05:00,1.8992479418520372
3,2015-01-29 00:00:00-05:00,2.022979909367438
3,2015-01-29 00:30:00-05:00,1.4266793849911683
3,2015-01-29 01:00:00-05:00,1.659398868847895
3,2015-01-29 01:30:00-05:00,0.9535012925274383
3,2015-01-29 02:00:00-05:00,1.0288028307050114
3,2015-01-29 02:30:00-05:00,1.525830225413549
3,2015-01-29 03:00:00-05:00,1.587256052080213
3,2015-01-29 03:30:00-05:00,2.8181375344640425
3,2015-01-29 04:00:00-05:00,2.408593819740193
3,2015-01-29 04:30:00-05:00,1.6004225187115138
3,2015-01-29 05:00:00-05:00,2.1796382176915476
3,2015-01-29 05:30:00-05:00,2.562775902064513
3,2015-01-29 06:00:00-05:00,2.631929992527483
3,2015-01-29 06:30:00-05:00,1.4151329037211373
3,2015-01-29 07:00:00-05:00,1.1397138093737622
3,2015-01-29 07:30:00-05:00,1.2940368769827213
3,2015-01-29 08:00:00-05:00,1.0934137751499342
3,2015-01-29 08:30:00-05:00,0.5947805246878717
3,2015-01-29 09:00:00-05:00,0.0742802174035743
3,2015-01-29 09:30:00-05:00,1.101148677412562
3,2015-01-29 10:00:00-05:00,3.3594527234309157
3,2015-01-29 10:30:00-05:00,2.4430994525993035
3,2015-01-29 11:00:00-05:00,2.261465692254933
3,2015-01-29 11:30:00-05:00,1.4602092860011067
3,2015-01-29 12:00:00-05:00,1.2474605263561631
3,2015-01-29 12:30:00-05:00,0.44614447318466893
3,2015-01-29 13:00:00-05:00,1.5379517125519881
3,2015-01-29 13:30:00-05:00,1.3277466244819571
3,2015-01-29 14:00:00-05:00,0.9059369811584178
3,2015-01-29 14:30:00-05:00,2.2443834255113226
3,2015-01-29 15:00:00-05:00,1.7109761291741705
3,2015-01-29 15:30:00-05:00,1.8014938938219025
3,2015-01-29 16:00:00-05:00,0.622698310847039
3,2015-01-29 16:30:00-05:00,1.4847661373084002
3,2015-01-29 17:00:00-05:00,2.7481360310624807
3,2015-01-29 17:30:00-05:00,3.2763439679815565
3,2015-01-29 18:00:00-05:00,0.537919917854772
3,2015-01-29 18:30:00-05:00,1.9381219188203285
3,2015-01-29 19:00:00-05:00,1.2766250353549622
3,2015-01-29 19:30:00-05:00,0.12464151258793048
3,2015-01-29 20:00:00-05:00,0.5145171403803194
3,2015-01-29 20:30:00-05:00,1.476817328400436
3,2015-01-29 21:00:00-05:00,1.5095022457934628
3,2015-01-29 21:30:00-05:00,1.0968036938803336
3,2015-01-29 22:00:00-05:00,1.7915947095073246
3,2015-01-29 22:30:00-05:00,1.7919929188920791
3,2015-01-29 23:00:00-05:00,3.107833267039041
3,2015-01-29 23:30:00-05:00,3.1130363363421933
3,2015-01-30 00:00:00-05:00,0.21380880477490738
3,2015-01-30 00:30:00-05:00,3.1435370864580374
3,2015-01-30 01:00:00-05:00,2.826572244063385
3,2015-01-30 01:30:00-05:00,1.577913047737537
3,2015-01-30 02:00:00-05:00,1.0854745044403513
3,2015-01-30 02:30:00-05:00,0.42975458029084007
3,2015-01-30 03:00:00-05:00,1.5477755935810447
3,2015-01-30 03:30:00-05:00,0.9366481769722799
3,2015-01-30 04:00:00-05:00,1.094639679943357
3,2015-01-30 04:30:00-05:00,1.1024566805430598
3,2015-01-30 05:00:00-05:00,3.4739257957715663
3,2015-01-30 05:30:00-05:00,0.8985551957534923
3,2015-01-30 06:00:00-05:00,1.461129272272827
3,2015-01-30 06:30:00-05:00,0.6595773802266021
3,2015-01-30 07:00:00-05:00,1.9632714854638256
3,2015-01-30 07:30:00-05:00,1.0892305093118753
3,2015-01-30 08:00:00-05:00,3.138733404451344
3,2015-01-30 08:30:00-05:00,0.5368081003533308
3,2015-01-30 09:00:00-05:00,1.2634319410785975
3,2015-01-30 09:30:00-05:00,1.7699219059714189
3,2015-01-30 10:00:00-05:00,1.9114497811546256
3,2015-01-30 10:30:00-05:00,0.7793382589869355
3,2015-01-30 11:00:00-05:00,1.467315919561537
3,2015-01-30 11:30:00-05:00,0.8818237598405123
3,2015-01-30 12:00:00-05:00,1.3426808836026274
3,2015-01-30 12:30:00-05:00,1.9675844527249189
3,2015-01-30 13:00:00-05:00,2.0105466236486973
3,2015-01-30 13:30:00-05:00,3.2422984066888425
3,2015-01-30 14:00:00-05:00,1.5838495463394695
3,2015-01-30 14:30:00-05:00,1.5984265922179788
3,2015-01-30 15:00:00-05:00,0.8471702706599703
3,2015-01-30 15:30:00-05:00,2.247101535787938
3,2015-01-30 16:00:00-05:00,2.647272307419332
3,2015-01-30 16:30:00-05:00,2.6519856200322725
3,2015-01-30 17:00:00-05:00,2.4105809819918553
3,2015-01-30 17:30:00-05:00,0.5754577799136433
3,2015-01-30 18:00:00-05:00,1.3652989825157595
3,2015-01-30 18:30:00-05:00,1.6313609616858091
3,2015-01-30 19:00:00-05:00,1.5475994399068316
3,2015-01-30 19:30:00-05:00,2.7951356515660315
3,2015-01-30 20:00:00-05:00,1.8423273067841146
3,2015-01-30 20:30:00-05:00,1.5524144660983135
3,2015-01-30 21:00:00-05:00,1.9741670853364979
3,2015-01-30 21:30:00-05:00,0.8293528198074798
3,2015-01-30 22:00:00-05:00,3.2208490309712627
3,2015-01-30 22:30:00-05:00,2.3297474452318685
3,2015-01-30 23:00:00-05:00,0.4555396839401144
3,2015-01-30 23:30:00-05:00,0.8537934763445875
3,2015-01-31 00:00:00-05:00,2.1660050385206606
3,2015-01-31 00:30:00-05:00,4.003146451121264
3,2015-01-31 01:00:00-05:00,0.7902544275162864
3,2015-01-31 01:30:00-05:00,1.2204411738098084
3,2015-01-31 02:00:00-05:00,1.1408213657494248
3,2015-01-31 02:30:00-05:00,0.7528344721895924
3,2015-01-31 03:00:00-05:00,1.046698925521536
3,2015-01-31 03:30:00-05:00,3.4967980919920256
3,2015-01-31 04:00:00-05:00,2.756315165056504
3,2015-01-31 04:30:00-05:00,0.6570955462836472
3,2015-01-31 05:00:00-05:00,2.1398441023053847
3,2015-01-31 05:30:00-05:00,3.726013248523951
3,2015-01-31 06:00:00-05:00,0.423767186637869
3,2015-01-31 06:30:00-05:00,3.3298009133861743
3,2015-01-31 07:00:00-05:00,1.12924921862428
3,2015-01-31 07:30:00-05:00,1.9070859413796635
3,2015-01-31 08:00:00-05:00,0.233088737513886
3,2015-01-31 08:30:00-05:00,1.801277788814863
3,2015-01-31 09:00:00-05:00,1.5075966325621104
3,2015-01-31 09:30:00-05:00,1.4428460895615858
3,2015-01-31 10:00:00-05:00,0.4827428087390844
3,2015-01-31 10:30:00-05:00,0.9733471297226872
3,2015-01-31 11:00:00-05:00,0.7648883097913053
3,2015-01-31 11:30:00-05:00,1.035740493488599
3,2015-01-31 12:00:00-05:00,0.30693100437548876
3,2015-01-31 12:30:00-05:00,1.4458130667625237
3,2015-01-31 13:00:00-05:00,3.130942904706639
3,2015-01-31 13:30:00-05:00,1.8812494844187775
3,2015-01-31 14:00:00-05:00,2.9712776066056747
3,2015-01-31 14:30:00-05:00,1.6907667041584442
3,2015-01-31 15:00:00-05:00,2.132830342776147
3,2015-01-31 15:30:00-05:00,0.8856615649730466
3,2015-01-31 16:00:00-05:00,2.129439953941397
3,2015-01-31 16:30:00-05:00,0.9424574525734086
3,2015-01-31 17:00:00-05:00,3.9102908824515854
3,2015-01-31 17:30:00-05:00,2.513520827942774
3,2015-01-31 18:00:00-05:00,0.2396548004484279
3,2015-01-31 18:30:00-05:00,2.069457355780127
3,2015-01-31 19:00:00-05:00,0.4415778270218992
3,2015-01-31 19:30:00-05:00,0.915018723158445
3,2015-01-31 20:00:00-05:00,2.516557811328296
3,2015-01-31 20:30:00-05:00,1.7778940502297451
3,2015-01-31 21:00:00-05:00,3.834013480567337
3,2015-01-31 21:30:00-05:00,1.0492149853082284
3,2015-01-31 22:00:00-05:00,1.358849685695547
3,2015-01-31 22:30:00-05:00,0.9422922892992667
3,2015-01-31 23:00:00-05:00,2.732865755346311
3,2015-01-31 23:30:00-05:00,0.8144186094912508
4,2015-01-01 00:00:00-05:00,0.7576019635553992
4,2015-01-01 00:30:00-05:00,1.2695863985148432
4,2015-01-01 01:00:00-05:00,2.037880641636212
4,2015-01-01 01:30:00-05:00,0.4634785586822629
4,2015-01-01 02:00:00-05:00,1.6095137417933807
4,2015-01-01 02:30:00-05:00,0.861873516009321
4,2015-01-01 03:00:00-05:00,0.4559413087310634
4,2015-01-01 03:30:00-05:00,2.19494995506631
4,2015-01-01 04:00:00-05:00,2.128267224302534
4,2015-01-01 04:30:00-05:00,2.5478508724218103
4,2015-01-01 05:00:00-05:00,2.7548915589760203
4,2015-01-01 05:30:00-05:00,1.0629490052386041
4,2015-01-01 06:00:00-05:00,2.0091753029133206
4,2015-01-01 06:30:00-05:00,1.1275969323489974
4,2015-01-01 07:00:00-05:00,1.3330988290920496
4,2015-01-01 07:30:00-05:00,0.6565036562755413
4,2015-01-01 08:00:00-05:00,1.7004743612891393
4,2015-01-01 08:30:00-05:00,2.0584621308452022
4,2015-01-01 09:00:00-05:00,1.654667883513381
4,2015-01-01 09:30:00-05:00,2.4890930193728473
4,2015-01-01 10:00:00-05:00,1.691502905924157
4,2015-01-01 10:30:00-05:00,2.8262709786022695
4,2015-01-01 11:00:00-05:00,1.385313588761519
4,2015-01-01 11:30:00-05:00,3.489171657953019
4,2015-01-01 12:00:00-05:00,0.878017791196934
4,2015-01-01 12:30:00-05:00,2.38934499114907
4,2015-01-01 13:00:00-05:00,1.2644510821364512
4,2015-01-01 13:30:00-05:00,2.7104332237414814
4,2015-01-01 14:00:00-05:00,1.323954968565417
4,2015-01-01 14:30:00-05:00,2.471085633947592
4,2015-01-01 15:00:00-05:00,0.4716384545275897
4,2015-01-01 15:30:00-05:00,2.651613392371075
4,2015-01-01 16:00:00-05:00,0.9106301816233809
4,2015-01-01 16:30:00-05:00,2.3051495569593303
4,2015-01-01 17:00:00-05:00,1.8431309475645783
4,2015-01-01 17:30:00-05:00,1.216986350021601
4,2015-01-01 18:00:00-05:00,0.6683207777848549
4,2015-01-01 18:30:00-05:00,4.123226838209924
4,2015-01-01 19:00:00-05:00,0.5614834236024555
4,2015-01-01 19:30:00-05:00,2.3760365277315336
4,2015-01-01 20:00:00-05:00,1.7732284246141328
4,2015-01-01 20:30:00-05:00,1.1901934520441284
4,2015-01-01 21:00:00-05:00,0.5022445535109146
4,2015-01-01 21:30:00-05:00,1.009247434396512
4,2015-01-01 22:00:00-05:00,0.31881276053949864
4,2015-01-01 22:30:00-05:00,3.4033140994409408
4,2015-01-01 23:00:00-05:00,2.9144083343379306
4,2015-01-01 23:30:00-05:00,0.14801927352214647
4,2015-01-02 00:00:00-05:00,1.9832930405209397
4,2015-01-02 00:30:00-05:00,2.425201559994602
4,2015-01-02 01:00:00-05:00,3.811333759094108
4,2015-01-02 01:30:00-05:00,1.505432832800495
4,2015-01-02 02:00:00-05:00,2.764713998941332
4,2015-01-02 02:30:00-05:00,1.5998386648689766
4,2015-01-02 03:00:00-05:00,1.9739705874859115
4,2015-01-02 03:30:00-05:00,0.35561674294948586
4,2015-01-02 04:00:00-05:00,2.255678156680155
4,2015-01-02 04:30:00-05:00,1.875194226400506
4,2015-01-02 05:00:00-05:00,1.298578643723072
4,2015-01-02 05:30:00-05:00,2.992412193673066
4,2015-01-02 06:00:00-05:00,2.2154181486726108
4,2015-01-02 06:30:00-05:00,0.2662457968481358
4,2015-01-02 07:00:00-05:00,2.0467332300284
4,2015-01-02 07:30:00-05:00,3.343204974791142
4,2015-01-02 08:00:00-05:00,3.265658252279458
4,2015-01-02 08:30:00-05:00,1.3595352633863684
4,2015-01-02 09:00:00-05:00,0.43804775873505486
4,2015-01-02 09:30:00-05:00,1.8256681532532273
4,2015-01-02 10:00:00-05:00,0.5606044978805592
4,2015-01-02 10:30:00-05:00,2.3472390466805466
4,2015-01-02 11:00:00-05:00,1.0060152040715766
4,2015-01-02 11:30:00-05:00,1.0835352336308444
4,2015-01-02 12:00:00-05:00,0.9967920013856267
4,2015-01-02 12:30:00-05:00,0.5267875897992084
4,2015-01-02 13:00:00-05:00,2.0342636820524613
4,2015-01-02 13:30:00-05:00,1.180022295776836
4,2015-01-02 14:00:00-05:00,1.6392047676389612
4,2015-01-02 14:30:00-05:00,1.7423366895788401
4,2015-01-02 15:00:00-05:00,2.815960350148745
4,2015-01-02 15:30:00-05:00,2.971200515264409
4,2015-01-02 16:00:00-05:00,3.781187097265058
4,2015-01-02 16:30:00-05:00,0.9549706910236462
4,2015-01-02 17:00:00-05:00,0.15039665000539562
4,2015-01-02 17:30:00-05:00,2.0673983054162024
4,2015-01-02 18:00:00-05:00,2.4907475793207943
4,2015-01-02 18:30:00-05:00,1.4351567785046224
4,2015-01-02 19:00:00-05:00,3.086504047994879
4,2015-01-02 19:30:00-05:00,1.8651558992119557
4,2015-01-02 20:00:00-05:00,1.501200032526215
4,2015-01-02 20:30:00-05:00,1.6696146374807825
4,2015-01-02 21:00:00-05:00,2.090934634373915
4,2015-01-02 21:30:00-05:00,3.0045343559647457
4,2015-01-02 22:00:00-05:00,1.057929116013237
4,2015-01-02 22:30:00-05:00,2.8159851065360453
4,2015-01-02 23:00:00-05:00,0.6885380209567047
4,2015-01-02 23:30:00-05:00,3.4021646575220332
4,2015-01-03 00:00:00-05:00,2.1602399618578634
4,2015-01-03 00:30:00-05:00,0.2980515893983914
4,2015-01-03 01:00:00-05:00,3.2237134198077744
4,2015-01-03 01:30:00-05:00,2.34100567455915
4,2015-01-03 02:00:00-05:00,1.4146359980182732
4,2015-01-03 02:30:00-05:00,3.149492864891257
4,2015-01-03 03:00:00-05:00,3.5023180353836647
4,2015-01-03 03:30:00-05:00,1.5365546104925218
4,2015-01-03 04:00:00-05:00,2.3955597076086708
4,2015-01-03 04:30:00-05:00,0.8188459647222652
4,2015-01-03 05:00:00-05:00,0.9744112917046552
4,2015-01-03 05:30:00-05:00,1.8359709870028762
4,2015-01-03 06:00:00-05:00,1.4578872406521268
4,2015-01-03 06:30:00-05:00,1.0027286737060048
4,2015-01-03 07:00:00-05:00,2.780606491966015
4,2015-01-03 07:30:00-05:00,2.2638828449749537
4,2015-01-03 08:00:00-05:00,2.6181206550926794
4,2015-01-03 08:30:00-05:00,1.7868142402448037
4,2015-01-03 09:00:00-05:00,1.7398079077244633
4,2015-01-03 09:30:00-05:00,2.039176569008268
4,2015-01-03 10:00:00-05:00,0.23180039478654646
4,2015-01-03 10:30:00-05:00,0.8702180582391192
4,2015-01-03 11:00:00-05:00,1.3342083805739628
4,2015-01-03 11:30:00-05:00,2.788560730779249
4,2015-01-03 12:00:00-05:00,3.146512908647012
4,2015-01-03 12:30:00-05:00,1.6229727523134052
4,2015-01-03 13:00:00-05:00,2.334606597841929
4,2015-01-03 13:30:00-05:00,2.513957884718316
4,2015-01-03 14:00:00-05:00,1.8465112551197556
4,2015-01-03 14:30:00-05:00,1.94230441640857
4,2015-01-03 15:00:00-05:00,0.6735258865184246
4,2015-01-03 15:30:00-05:00,4.72945673340016
4,2015-01-03 16:00:00-05:00,1.3427651064295985
4,2015-01-03 16:30:00-05:00,3.5611216626794446
4,2015-01-03 17:00:00-05:00,1.9818148004050262
4,2015-01-03 17:30:00-05:00,1.4786498918934088
4,2015-01-03 18:00:00-05:00,1.0553634151273563
4,2015-01-03 18:30:00-05:00,3.171567621203055
4,2015-01-03 19:00:00-05:00,0.4039485698220623
4,2015-01-03 19:30:00-05:00,1.8714241382933965
4,2015-01-03 20:00:00-05:00,0.2769386571808467
4,2015-01-03 20:30:00-05:00,1.3609827430443535
4,2015-01-03 21:00:00-05:00,1.3490326184899524
4,2015-01-03 21:30:00-05:00,4.2384992733753455
4,2015-01-03 22:00:00-05:00,2.384141398492536
4,2015-01-03 22:30:00-05:00,1.7352495816719107
4,2015-01-03 23:00:00-05:00,0.9028538191672644
4,2015-01-03 23:30:00-05:00,1.7698765233554135
4,2015-01-04 00:00:00-05:00,0.6556648496482473
4,2015-01-04 00:30:00-05:00,1.5567928323533866
4,2015-01-04 01:00:00-05:00,4.08314495925662
4,2015-01-04 01:30:00-05:00,3.1261614098425405
4,2015-01-04 02:00:00-05:00,1.7225345641561687
4,2015-01-04 02:30:00-05:00,1.0727671904622205
4,2015-01-04 03:00:00-05:00,0.8098166489402224
4,2015-01-04 03:30:00-05:00,1.9891625335812189
4,2015-01-04 04:00:00-05:00,2.34881115190276
4,2015-01-04 04:30:00-05:00,3.503332790411819
4,2015-01-04 05:00:00-05:00,2.481809281186892
4,2015-01-04 05:30:00-05:00,0.17555244995059993
4,2015-01-04 06:00:00-05:00,2.989487215954338
4,2015-01-04 06:30:00-05:00,1.8111111419339967
4,2015-01-04 07:00:00-05:00,0.9249098478685298
4,2015-01-04 07:30:00-05:00,2.034355554320753
4,2015-01-04 08:00:00-05:00,2.6264929979897618
4,2015-01-04 08:30:00-05:00,3.0666842671954795
4,2015-01-04 09:00:00-05:00,3.24595147148939
4,2015-01-04 09:30:00-05:00,2.7709174553235387
4,2015-01-04 10:00:00-05:00,0.3688432914355855
4,2015-01-04 10:30:00-05:00,2.142011752281189
4,2015-01-04 11:00:00-05:00,4.247713726917016
4,2015-01-04 11:30:00-05:00,1.3212786629846984
4,2015-01-04 12:00:00-05:00,1.7203179687985706
4,2015-01-04 12:30:00-05:00,2.132275644712977
4,2015-01-04 13:00:00-05:00,2.4588359340827424
4,2015-01-04 13:30:00-05:00,1.0213045922364348
4,2015-01-04 14:00:00-05:00,1.225084166109406
4,2015-01-04 14:30:00-05:00,1.8566317368072545
4,2015-01-04 15:00:00-05:00,3.628966304674477
4,2015-01-04 15:30:00-05:00,1.4816976581746122
4,2015-01-04 16:00:00-05:00,0.6540247087973855
4,2015-01-04 16:30:00-05:00,2.9718286854999922
4,2015-01-04 17:00:00-05:00,1.5691996432168545
4,2015-01-04 17:30:00-05:00,0.7838774918604716
4,2015-01-04 18:00:00-05:00,1.9702729332662758
4,2015-01-04 18:30:00-05:00,1.8152913148518026
4,2015-01-04 19:00:00-05:00,0.4374481727140588
4,2015-01-04 19:30:00-05:00,1.6985111560242756
4,2015-01-04 20:00:00-05:00,1.0507253993321402
4,2015-01-04 20:30:00-05:00,1.9571042223761714
4,2015-01-04 21:00:00-05:00,1.2105290854909803
4,2015-01-04 21:30:00-05:00,2.8756241887524543
4,2015-01-04 22:00:00-05:00,0.0790531301927229
4,2015-01-04 22:30:00-05:00,1.0218018674328202
4,2015-01-04 23:00:00-05:00,2.5844509016787853
4,2015-01-04 23:30:00-05:00,1.4143126055554052
4,2015-01-05 00:00:00-05:00,1.9293428937353525
4,2015-01-05 00:30:00-05:00,0.9531509526862463
4,2015-01-05 01:00:00-05:00,2.8388968490507773
4,2015-01-05 01:30:00-05:00,3.4285861307995464
4,2015-01-05 02:00:00-05:00,1.1052627869281237
4,2015-01-05 02:30:00-05:00,1.943234282183159
4,2015-01-05 03:00:00-05:00,0.388090007767357
4,2015-01-05 03:30:00-05:00,2.6677757276901954
4,2015-01-05 04:00:00-05:00,0.17192199800946728
4,2015-01-05 04:30:00-05:00,0.9677329445254189
4,2015-01-05 05:00:00-05:00,1.170233053236872
4,2015-01-05 05:30:00-05:00,0.9631024846784586
4,2015-01-05 06:00:00-05:00,1.2002697480153386
4,2015-01-05 06:30:00-05:00,1.386001768983314
4,2015-01-05 07:00:00-05:00,0.8558753539729
4,2015-01-05 07:30:00-05:00,0.8966929117269562
4,2015-01-05 08:00:00-05:00,2.426187797870581
4,2015-01-05 08:30:00-05:00,0.18964085633477396
4,2015-01-05 09:00:00-05:00,2.2404765548158836
4,2015-01-05 09:30:00-05:00,2.858039697420627
4,2015-01-05 10:00:00-05:00,3.1432799831101432
4,2015-01-05 10:30:00-05:00,1.2367476859418611
4,2015-01-05 11:00:00-05:00,2.6344287600125864
4,2015-01-05 11:30:00-05:00,1.835375797453223
4,2015-01-05 12:00:00-05:00,2.813107458579034
4,2015-01-05 12:30:00-05:00,1.3939619921624689
4,2015-01-05 13:00:00-05:00,0.9533922960640268
4,2015-01-05 13:30:00-05:00,1.6327317688257168
4,2015-01-05 14:00:00-05:00,1.0845954971246206
4,2015-01-05 14:30:00-05:00,0.5969925190088371
4,2015-01-05 15:00:00-05:00,2.0590848554886927
4,2015-01-05 15:30:00-05:00,2.872318655498549
4,2015-01-05 16:00:00-05:00,1.9813991728246831
4,2015-01-05 16:30:00-05:00,1.6894927950870464
4,2015-01-05 17:00:00-05:00,1.8008661646938828
4,2015-01-05 17:30:00-05:00,1.75874396454866
4,2015-01-05 18:00:00-05:00,1.8987787421326208
4,2015-01-05 18:30:00-05:00,2.8104301718534614
4,2015-01-05 19:00:00-05:00,2.827731369085801
4,2015-01-05 19:30:00-05:00,1.100881932765605
4,2015-01-05 20:00:00-05:00,0.5919052361062981
4,2015-01-05 20:30:00-05:00,1.9023939636097391
4,2015-01-05 21:00:00-05:00,1.704355065753609
4,2015-01-05 21:30:00-05:00,1.6090586765120949
4,2015-01-05 22:00:00-05:00,2.520657873446512
4,2015-01-05 22:30:00-05:00,1.9999399115463323
4,2015-01-05 23:00:00-05:00,2.5522794208246884
4,2015-01-05 23:30:00-05:00,3.4379025903121945
4,2015-01-06 00:00:00-05:00,2.2445043511002654
4,2015-01-06 00:30:00-05:00,1.4471815545819797
4,2015-01-06 01:00:00-05:00,1.9769916622418888
4,2015-01-06 01:30:00-05:00,1.2481863859397293
4,2015-01-06 02:00:00-05:00,1.6891254774449251
4,2015-01-06 02:30:00-05:00,0.38242254567040335
4,2015-01-06 03:00:00-05:00,1.7193144707683374
4,2015-01-06 03:30:00-05:00,0.2962145139112825
4,2015-01-06 04:00:00-05:00,1.3453897032479103
4,2015-01-06 04:30:00-05:00,0.5301790275208408
4,2015-01-06 05:00:00-05:00,1.2968471876143886
4,2015-01-06 05:30:00-05:00,1.1196195163922784
4,2015-01-06 06:00:00-05:00,1.422249088620705
4,2015-01-06 06:30:00-05:00,2.6697007663968697
4,2015-01-06 07:00:00-05:00,0.5687671154039948
4,2015-01-06 07:30:00-05:00,2.1657610251780675
4,2015-01-06 08:00:00-05:00,2.830745726172033
4,2015-01-06 08:30:00-05:00,1.7265639598664477
4,2015-01-06 09:00:00-05:00,1.439515166392674
4,2015-01-06 09:30:00-05:00,1.2242207212369658
4,2015-01-06 10:00:00-05:00,1.4955812352224176
4,2015-01-06 10:30:00-05:00,2.020365685278926
4,2015-01-06 11:00:00-05:00,1.2095052828530544
4,2015-01-06 11:30:00-05:00,3.0798822799799215
4,2015-01-06 12:00:00-05:00,0.6269457510569676
4,2015-01-06 12:30:00-05:00,1.9019775832444898
4,2015-01-06 13:00:00-05:00,3.2920807390370923
4,2015-01-06 13:30:00-05:00,0.6834521700461321
4,2015-01-06 14:00:00-05:00,1.4708048296977319
4,2015-01-06 14:30:00-05:00,0.47577640245563135
4,2015-01-06 15:00:00-05:00,0.7057920213706942
4,2015-01-06 15:30:00-05:00,2.1327208892210714
4,2015-01-06 16:00:00-05:00,0.3839214471796756
4,2015-01-06 16:30:00-05:00,1.7936584663523358
4,2015-01-06 17:00:00-05:00,1.8644648699452262
4,2015-01-06 17:30:00-05:00,2.6839820241569505
4,2015-01-06 18:00:00-05:00,2.262125611173675
4,2015-01-06 18:30:00-05:00,0.45321244664916815
